,length,min_row,min_col,max_row,max_col
1,38.0,8224,5426,8262,5430
2,39.0,8245,3373,8284,3395
3,38.0,8252,5227,8290,5256
4,43.0,8256,4472,8299,4490
5,43.0,8257,3851,8300,3855
6,41.0,8259,4712,8300,4725
7,36.0,8516,3010,8552,3019
8,36.0,8533,2682,8565,2708
9,33.0,8594,1483,8601,1516
10,34.0,8596,3208,8613,3241
11,25.0,8599,1712,8612,1737
12,24.0,8607,2483,8631,2488
13,16.0,9470,1675,9472,1691
14,11.0,9874,5118,9885,5120
15,52.0,9939,4063,9987,4088
16,17.0,9974,3766,9980,3779
17,10.0,9981,4420,9984,4430
18,45.0,9989,4246,10026,4282
19,10.0,10008,4402,10018,4408
20,41.0,10008,5080,10046,5111
21,14.0,10009,5630,10023,5631
22,38.0,10013,4388,10028,4401
23,19.0,10023,4615,10027,4634
24,19.0,10029,3574,10040,3593
25,13.0,10500,3275,10513,3280
26,26.0,10548,3074,10557,3091
