,length,min_row,min_col,max_row,max_col
1,45.0,4045,7959,4073,7978
2,4.0,4066,7675,4070,7676
3,3.0,4068,7678,4071,7679
4,6.0,4069,7652,4071,7658
5,18.0,4069,7809,4082,7818
6,7.0,4077,7648,4078,7655
7,3.0,4087,7789,4090,7792
8,27.0,4089,7020,4095,7044
9,5.0,4092,7017,4093,7022
10,3.0,4094,7018,4095,7021
11,3.0,4094,7179,4095,7182
12,3.0,4095,7785,4096,7788
13,3.0,4097,4366,4098,4369
14,5.0,4110,6110,4114,6114
15,12.0,4193,4364,4195,4376
16,5.0,4218,4360,4220,4365
17,4.0,4223,4370,4224,4374
18,7.0,4227,4608,4234,4609
19,11.0,4261,4352,4267,4360
20,7.0,4263,4864,4270,4865
21,3.0,4275,4864,4278,4865
22,4.0,4277,4279,4278,4283
23,3.0,4297,3840,4300,3841
24,4.0,4307,3840,4311,3841
25,3.0,4312,4295,4313,4298
26,8.0,4324,3687,4328,3694
27,4.0,4328,3701,4329,3705
28,3.0,4334,7445,4335,7448
29,3.0,4334,7451,4335,7454
30,4.0,4342,4291,4345,4295
31,21.0,4343,7567,4351,7582
32,10.0,4353,6130,4354,6140
33,22.0,4353,6570,4355,6592
34,5.0,4355,6634,4356,6639
35,13.0,4362,6574,4365,6587
36,6.0,4456,7315,4458,7321
37,8.0,4479,7341,4481,7349
38,13.0,4486,7424,4493,7434
39,8.0,4491,6289,4493,6297
40,7.0,4500,6272,4505,6279
41,10.0,4504,7442,4509,7449
42,4.0,4507,7322,4508,7326
43,4.0,4527,7424,4531,7426
44,5.0,4530,3474,4535,3476
45,5.0,4564,3900,4569,3905
46,26.0,4581,3043,4583,3069
47,5.0,4588,5662,4591,5667
48,3.0,4591,6835,4592,6838
49,33.0,4609,5789,4614,5820
50,5.0,4609,5829,4610,5834
51,3.0,4609,7463,4610,7466
52,4.0,4611,7424,4615,7425
53,16.0,4619,7441,4626,7451
54,6.0,4622,7424,4628,7425
55,12.0,4640,7429,4646,7438
56,14.0,4665,5888,4679,5889
57,4.0,4665,7424,4669,7425
58,8.0,4666,7218,4671,7224
59,9.0,4669,7426,4672,7434
60,4.0,4670,7227,4674,7228
61,4.0,4682,3328,4686,3329
62,3.0,4682,5888,4685,5889
63,3.0,4689,7424,4692,7425
64,5.0,4692,3328,4697,3329
65,8.0,4694,5888,4702,5889
66,8.0,4697,7216,4700,7224
67,3.0,4848,6575,4849,6578
68,3.0,4865,5910,4866,5913
69,14.0,4865,6535,4867,6549
70,15.0,4865,6553,4875,6560
71,3.0,4874,6540,4875,6543
72,5.0,4934,5120,4939,5121
73,6.0,4946,5120,4952,5121
74,4.0,4959,5644,4960,5648
75,4.0,4963,5376,4967,5377
76,11.0,4969,5376,4980,5377
77,6.0,4971,6133,4975,6138
78,14.0,4979,5639,4983,5653
79,4.0,4989,7168,4993,7169
80,3.0,5020,3328,5023,3329
81,4.0,5031,6144,5035,6145
82,4.0,5034,4264,5036,4268
83,3.0,5053,3328,5056,3329
84,7.0,5058,4236,5061,4243
85,9.0,5068,7424,5077,7425
86,7.0,5071,4517,5074,4524
87,5.0,5084,6144,5089,6145
88,5.0,5091,6161,5096,6164
89,7.0,5095,4518,5096,4525
90,6.0,5098,7429,5099,7435
91,3.0,5099,4537,5100,4540
92,4.0,5109,3369,5111,3373
93,5.0,5109,7464,5111,7469
94,3.0,5118,6172,5119,6175
95,3.0,5118,7450,5120,7453
96,22.0,5121,6150,5123,6172
97,8.0,5140,6155,5142,6163
98,6.0,5140,6169,5142,6175
99,7.0,5181,5252,5183,5259
100,12.0,5186,3685,5188,3697
101,10.0,5210,7440,5214,7448
102,17.0,5217,5236,5223,5247
103,6.0,5238,5240,5240,5246
104,6.0,5240,7443,5242,7449
105,5.0,5247,7174,5248,7179
106,17.0,5253,4608,5270,4609
107,9.0,5255,7201,5256,7210
108,5.0,5256,6858,5261,6861
109,15.0,5262,6838,5265,6853
110,17.0,5278,7433,5286,7446
111,3.0,5282,4608,5285,4609
112,3.0,5283,4615,5286,4618
113,11.0,5284,7424,5295,7425
