,length,min_row,min_col,max_row,max_col
1,19.0,6890,3666,6909,3677
2,15.0,6901,5536,6910,5544
3,8.0,6910,4097,6912,4105
4,30.0,6910,4633,6912,4663
5,19.0,6910,5185,6912,5204
6,7.0,6911,4668,6912,4675
7,18.0,6912,4745,6917,4763
8,6.0,6915,4096,6921,4099
9,10.0,6917,3680,6921,3690
10,35.0,6931,5561,6945,5594
11,3.0,7163,2752,7166,2753
12,8.0,7166,3429,7168,3437
13,3.0,7935,694,7936,697
14,40.0,8626,3824,8666,3838
15,26.0,8673,3823,8681,3838
16,45.0,8683,5688,8725,5711
17,29.0,8686,5380,8694,5397
18,10.0,8693,4831,8703,4833
19,14.0,8702,4352,8704,4366
20,20.0,8703,717,8706,737
21,7.0,8705,3492,8707,3499
22,64.0,8708,5277,8732,5323
23,50.0,8717,4342,8740,4369
24,37.0,8741,3638,8758,3671
25,33.0,8809,2029,8830,2049
26,35.0,8838,2990,8873,2999
27,8.0,8843,2676,8851,2678
28,8.0,8850,2683,8858,2685
