,length,min_row,min_col,max_row,max_col
1,40.0,1680,944,1705,951
2,26.0,1792,1098,1794,1124
3,36.0,1793,2210,1795,2246
4,19.0,1808,2481,1822,2499
5,35.0,1832,6180,1861,6193
6,25.0,1915,5889,1937,5902
7,52.0,1929,5462,1962,5484
8,25.0,2301,6166,2305,6188
9,39.0,2367,2848,2401,2869
10,24.0,2557,6165,2561,6186
11,23.0,2813,6168,2818,6185
12,20.0,2815,6146,2816,6166
13,37.0,2877,4352,2914,4354
14,24.0,2918,4352,2942,4353
15,37.0,3041,5621,3068,5627
16,49.0,3069,6158,3074,6198
17,19.0,3139,4352,3158,4353
18,24.0,3263,5120,3287,5121
19,21.0,3327,6161,3329,6182
20,46.0,3581,6146,3584,6185
21,39.0,3684,6004,3693,6043
22,20.0,3839,6173,3840,6193
23,40.0,4095,6146,4096,6186
24,61.0,4349,6150,4352,6192
25,23.0,4481,4608,4504,4609
26,30.0,4586,5782,4599,5798
27,43.0,4605,6146,4608,6179
28,29.0,4863,6166,4864,6195
29,19.0,5118,6145,5120,6164
30,38.0,5451,1806,5453,1844
31,24.0,5451,3184,5453,3208
32,44.0,5889,1440,5891,1484
33,21.0,6750,5632,6771,5633
34,38.0,7167,6167,7169,6205
35,24.0,7258,5632,7282,5633
36,20.0,7423,6192,7424,6212
37,23.0,7425,4169,7427,4192
38,50.0,7935,6160,7936,6210
39,44.0,8191,6167,8192,6211
40,23.0,8345,5376,8368,5377
41,21.0,8430,4462,8442,4474
42,19.0,8430,4474,8444,4480
43,56.0,8447,6146,8448,6202
44,23.0,8642,4608,8665,4609
45,41.0,8959,6155,8961,6196
46,33.0,9215,6157,9217,6190
47,24.0,9217,4870,9220,4892
48,60.0,9471,6146,9472,6206
49,47.0,9621,6148,9644,6181
50,22.0,9669,4624,9685,4634
51,35.0,9688,4055,9712,4073
52,22.0,9693,4608,9704,4625
53,19.0,9729,1280,9740,1291
54,20.0,9874,4761,9885,4771
55,66.0,9981,6146,9984,6203
56,31.0,10010,1015,10041,1022
57,29.0,10076,2716,10093,2732
