,length,min_row,min_col,max_row,max_col
1,26.0,2365,5557,2391,5571
2,28.0,2393,5720,2418,5736
3,33.0,2402,5054,2430,5074
4,25.0,2412,3320,2426,3337
5,4.0,2414,5368,2418,5371
6,27.0,2421,5359,2433,5371
7,9.0,2426,4039,2432,4047
8,24.0,2442,4365,2466,4383
9,2.0,2559,2333,2560,2335
10,19.0,2603,2289,2622,2302
11,34.0,2653,1391,2685,1413
12,34.0,2660,1909,2694,1931
13,24.0,2662,1696,2680,1719
14,16.0,2693,3018,2705,3034
15,4.0,2700,1026,2704,1027
16,30.0,2703,2551,2723,2579
17,4.0,2707,1615,2709,1619
18,2.0,3070,1537,3071,1539
19,8.0,4094,3941,4096,3949
20,4.0,4095,5349,4096,5353
21,5.0,4096,769,4098,774
22,28.0,4134,5653,4159,5671
23,39.0,4137,5117,4154,5154
24,25.0,4143,5526,4168,5535
25,25.0,4191,3520,4202,3545
26,18.0,4195,3341,4212,3355
27,20.0,4208,4186,4219,4206
28,27.0,4222,3863,4245,3883
29,6.0,4350,2082,4352,2088
30,15.0,4410,1739,4421,1754
31,16.0,4410,3072,4426,3074
32,17.0,4426,1539,4438,1555
33,3.0,4435,1985,4436,1988
34,37.0,4442,949,4477,976
35,27.0,4478,2941,4487,2968
36,2.0,5566,1893,5567,1895
37,3.0,5681,5630,5684,5632
38,4.0,5928,1209,5930,1213
39,5.0,6399,1361,6400,1366
40,2.0,7679,5463,7680,5465
41,2.0,7679,5478,7680,5480
42,2.0,7868,2922,7870,2923
43,2.0,7894,2487,7895,2489
44,18.0,8349,4224,8358,4242
45,3.0,8370,4800,8371,4803
46,30.0,8371,4810,8382,4840
47,3.0,9257,895,9260,896
48,2.0,9471,1661,9472,1663
49,3.0,9953,5628,9956,5629
50,2.0,9982,5629,9984,5630
51,26.0,10012,5807,10037,5831
52,28.0,10037,5464,10065,5470
53,29.0,10101,4956,10129,4978
54,2.0,10119,4611,10121,4612
55,18.0,10127,4336,10145,4341
56,2.0,10167,4354,10169,4356
57,3.0,10171,4357,10174,4358
58,44.0,10310,2743,10346,2774
59,15.0,10313,2031,10328,2045
60,35.0,10321,3026,10340,3061
61,71.0,10327,2295,10358,2326
62,2.0,10337,2050,10339,2052
63,50.0,10346,2827,10367,2849
64,36.0,10349,1133,10385,1156
65,9.0,10350,2194,10359,2200
66,3.0,10371,2831,10373,2834
67,2.0,10390,1022,10392,1023
